Iterations,Generation,Generation Average Fitness,Generation Best Fitness,Generation Worst Fitness,Population Size,Population Best Fitness
195,398,2263,4285,35,195,35
195,399,2810,4935,615,195,35
195,400,1898,3335,615,195,35
195,401,3000,4285,1510,195,35
195,402,3348,5160,1935,195,35
195,403,2555,4635,410,195,35
195,404,2271,4265,635,195,35
195,405,2803,5160,910,195,35
195,406,2713,5160,615,195,35
195,407,2365,5145,110,195,35
195,408,2690,5160,615,195,35
195,409,2435,4285,635,195,35
195,410,2611,3335,615,195,35
195,411,2523,4760,635,195,35
195,412,2968,5160,1490,195,35
195,413,2270,5160,635,195,35
195,414,3635,5160,1935,195,35
195,415,3730,5160,2440,195,35
195,416,3183,5160,615,195,35
195,417,3437,5160,1500,195,35
195,418,3260,5160,1860,195,35
195,419,2358,5145,110,195,35
195,420,3651,5160,1510,195,35
195,421,1523,3315,620,195,35
195,422,3183,5160,2440,195,35
195,423,2618,4285,620,195,35
195,424,2986,5160,35,195,35
195,425,3706,5160,2440,195,35
195,426,3445,5160,1490,195,35
195,427,2621,5145,985,195,35
195,428,3270,5160,35,195,35
195,429,1983,2460,635,195,35
195,430,2071,3335,630,195,35
195,431,2618,5145,635,195,35
195,432,2906,4935,635,195,35
195,433,2628,5160,615,195,35
195,434,3063,5160,620,195,35
195,435,2826,4285,110,195,35
195,436,3166,5145,1935,195,35
195,437,2691,4560,635,195,35
195,438,2435,4760,635,195,35
195,439,3088,5160,410,195,35
195,440,3246,5160,635,195,35
195,441,3629,5160,1510,195,35
195,442,3531,5160,1110,195,35
195,443,2540,5160,615,195,35
195,444,2548,5160,620,195,35
195,445,3793,5145,2060,195,35
195,446,2636,3335,635,195,35
195,447,2523,5160,1500,195,35
195,448,2723,4280,635,195,35
195,449,1976,3335,635,195,35
195,450,2540,5160,615,195,35
195,451,3088,5160,615,195,35
195,452,3095,5150,410,195,35
195,453,2253,4265,635,195,35
195,454,3610,5160,2440,195,35
195,455,2643,5145,635,195,35
195,456,2731,5160,635,195,35
195,457,2443,5160,110,195,35
195,458,2350,5160,410,195,35
195,459,3168,5160,1510,195,35
195,460,3070,3885,2440,195,35
195,461,3001,5160,1285,195,35
195,462,2635,4285,1285,195,35
195,463,3540,5160,1500,195,35
195,464,2826,4935,110,195,35
195,465,2914,4285,1935,195,35
195,466,2716,4935,615,195,35
195,467,2245,3335,615,195,35
195,468,3166,5145,635,195,35
195,469,2914,4935,1510,195,35
195,470,2969,5145,1505,195,35
195,471,2888,5160,615,195,35
195,472,2976,5160,635,195,35
195,473,3183,5160,635,195,35
195,474,2975,5160,620,195,35
195,475,2982,5140,635,195,35
195,476,2721,5160,110,195,35
195,477,2166,5160,635,195,35
195,478,2165,4275,235,195,35
195,479,2993,4285,1505,195,35
195,480,2541,5160,410,195,35
195,481,2610,4285,615,195,35
195,482,3184,5160,635,195,35
195,483,2644,4285,635,195,35
195,484,3706,5160,1490,195,35
195,485,2889,5160,620,195,35
195,486,2905,5160,1510,195,35
195,487,3541,5160,2235,195,35
195,488,3617,5160,985,195,35
195,489,2888,5160,635,195,35
195,490,2635,4935,615,195,35
195,491,3158,5160,1495,195,35
195,492,2635,5160,615,195,35
195,493,2548,4285,35,195,35
195,494,3182,5160,1510,195,35
195,495,1888,3335,235,195,35
195,496,2358,4270,410,195,35
195,497,2983,5160,1510,195,35
195,498,3341,5160,235,195,35
195,499,2618,4285,635,195,35
195,500,2365,5150,110,195,35
195,501,2792,5160,635,195,35
195,502,2793,5150,1110,195,35
195,503,1993,4285,110,195,35
195,504,2808,4265,1935,195,35
195,505,1896,4285,110,195,35
195,506,2636,5160,410,195,35
195,507,2800,5160,35,195,35
195,508,3270,5160,1500,195,35
195,509,2978,5160,1285,195,35
195,510,2730,5160,635,195,35
195,511,2088,4265,35,195,35
195,512,3358,5160,985,195,35
195,513,2333,5160,625,195,35
195,514,3081,5160,635,195,35
195,515,2698,4285,635,195,35
195,516,3063,4285,1510,195,35
195,517,1994,3335,35,195,35
195,518,2810,4285,635,195,35
195,519,3078,5160,1500,195,35
195,520,3087,5160,1285,195,35
195,521,2968,5160,35,195,35
195,522,3436,5160,1510,195,35
195,523,2801,4265,1110,195,35
195,524,2723,4285,1500,195,35
195,525,2977,5160,35,195,35
195,526,3158,5155,2460,195,35
195,527,2715,5140,635,195,35
195,528,2723,5160,615,195,35
195,529,3063,5140,1510,195,35
195,530,3158,5140,635,195,35
195,531,2994,5160,410,195,35
195,532,3088,5160,620,195,35
195,533,2350,5160,635,195,35
195,534,2610,4285,910,195,35
195,535,2905,5160,615,195,35
195,536,3055,4760,1490,195,35
195,537,2365,4285,410,195,35
195,538,2888,4285,635,195,35
195,539,3245,5155,1510,195,35
195,540,2176,4285,410,195,35
195,541,2818,5160,635,195,35
195,542,2913,5160,110,195,35
195,543,2340,4285,625,195,35
195,544,2706,5155,985,195,35
195,545,2887,4760,35,195,35
195,546,2691,4265,910,195,35
195,547,2723,4280,110,195,35
195,548,1906,3335,35,195,35
195,549,2889,5155,635,195,35
195,550,2801,5160,635,195,35
195,551,2888,5145,635,195,35
195,552,2898,3335,985,195,35
195,553,2628,4285,630,195,35
195,554,2078,4285,630,195,35
195,555,2715,5160,620,195,35
195,556,3818,5160,1935,195,35
195,557,2095,3335,615,195,35
195,558,2800,5160,635,195,35
195,559,2992,5160,410,195,35
195,560,2968,5160,35,195,35
195,561,3453,4560,1510,195,35
195,562,2818,5160,630,195,35
195,563,2913,5160,110,195,35
195,564,2453,3335,635,195,35
195,565,2794,4560,620,195,35
195,566,2633,4285,1490,195,35
195,567,3080,5160,985,195,35
195,568,2976,5160,630,195,35
195,569,2887,4760,635,195,35
195,570,2620,3335,635,195,35
195,571,3072,5160,1490,195,35
195,572,2533,5160,630,195,35
195,573,3165,5160,1110,195,35
195,574,2618,5160,620,195,35
195,575,2540,5150,615,195,35
195,576,3245,5160,635,195,35
195,577,2715,5160,625,195,35
195,578,3062,5160,235,195,35
195,579,2373,5140,630,195,35
195,580,2435,5160,615,195,35
195,581,2436,4285,635,195,35
195,582,2541,5160,630,195,35
195,583,2264,4270,35,195,35
195,584,3366,5160,620,195,35
195,585,2912,5160,110,195,35
195,586,2445,5160,410,195,35
195,587,2800,5160,635,195,35
195,588,3001,4285,1495,195,35
195,589,2983,5155,110,195,35
195,590,2436,5145,630,195,35
195,591,2888,5160,235,195,35
195,592,2793,5160,635,195,35
195,593,3343,5160,1495,195,35
195,594,3443,5160,635,195,35
195,595,2899,5155,35,195,35
195,596,1975,4275,35,195,35
195,597,2261,3335,235,195,35
195,598,2818,5140,1510,195,35
195,599,2895,5140,1490,195,35
195,600,2801,5145,635,195,35
195,601,2183,4060,615,195,35
195,602,2793,4285,635,195,35
195,603,2523,4285,235,195,35
195,604,2078,4635,615,195,35
195,605,3176,5155,1510,195,35
195,606,2096,5160,410,195,35
195,607,3183,5160,630,195,35
195,608,3158,5160,635,195,35
195,609,3713,5160,615,195,35
195,610,2817,5160,985,195,35
195,611,3181,4285,1935,195,35
195,612,2548,5160,620,195,35
195,613,3088,5140,620,195,35
195,614,3008,4285,35,195,35
195,615,1723,4560,620,195,35
195,616,3373,5155,410,195,35
195,617,2446,5150,410,195,35
195,618,3263,5160,1510,195,35
195,619,3096,5145,410,195,35
195,620,1888,4285,235,195,35
195,621,2913,5160,615,195,35
195,622,2618,5145,235,195,35
195,623,3263,5160,1285,195,35
195,624,2078,4760,110,195,35
195,625,2993,5160,1500,195,35
195,626,2913,5160,635,195,35
195,627,2183,5140,110,195,35
195,628,2277,4635,410,195,35
195,629,2895,5150,110,195,35
195,630,3619,5160,1510,195,35
195,631,3183,5140,1510,195,35
195,632,2263,4285,635,195,35
195,633,2253,5145,630,195,35
195,634,3191,4935,620,195,35
195,635,3166,4285,1495,195,35
195,636,2983,5160,635,195,35
195,637,2912,5140,635,195,35
195,638,3252,5160,635,195,35
195,639,2819,5160,410,195,35
195,640,2238,5145,625,195,35
195,641,3523,5150,2445,195,35
195,642,2896,5160,615,195,35
195,643,2611,5160,635,195,35
195,644,2975,5160,1110,195,35
195,645,2888,5160,635,195,35
195,646,2523,4285,635,195,35
195,647,3070,5160,615,195,35
195,648,3000,4635,1510,195,35
195,649,3341,5160,635,195,35
195,650,2277,4275,615,195,35
195,651,2523,5160,615,195,35
195,652,3533,5160,1490,195,35
195,653,2895,4285,625,195,35
195,654,3359,5160,1495,195,35
195,655,2078,4285,620,195,35
195,656,3245,5160,615,195,35
195,657,2629,5145,35,195,35
195,658,3056,5160,635,195,35
195,659,2443,5160,235,195,35
195,660,2906,5145,35,195,35
195,661,2062,4265,35,195,35
195,662,3888,5160,2060,195,35
195,663,2817,4285,615,195,35
195,664,2712,5140,635,195,35
195,665,3453,5160,635,195,35
195,666,2898,5140,410,195,35
195,667,1800,5160,110,195,35
195,668,3000,5160,635,195,35
195,669,2698,5160,1110,195,35
195,670,1983,3335,110,195,35
195,671,3183,5160,2235,195,35
195,672,3898,5160,2460,195,35
195,673,2818,4275,635,195,35
195,674,3610,5160,1495,195,35
195,675,2891,3335,1495,195,35
195,676,2723,5160,620,195,35
195,677,3435,5150,1110,195,35
195,678,2896,5145,1510,195,35
195,679,3443,4635,1510,195,35
195,680,2705,5160,615,195,35
195,681,2096,5160,110,195,35
195,682,2618,5160,35,195,35
195,683,2628,5160,630,195,35
195,684,3446,5160,625,195,35
195,685,2461,4635,635,195,35
195,686,2706,5160,625,195,35
195,687,2818,5160,620,195,35
195,688,2628,4285,410,195,35
195,689,1993,5140,620,195,35
195,690,2246,4560,620,195,35
195,691,3260,5160,1510,195,35
195,692,3238,5160,620,195,35
195,693,3263,5160,910,195,35
195,694,3007,4285,2235,195,35
195,695,2976,5150,620,195,35
195,696,2785,5160,35,195,35
195,697,2635,5160,625,195,35
195,698,2263,4560,620,195,35
195,699,3530,5145,2450,195,35
195,700,2523,4285,35,195,35
195,701,2810,5160,635,195,35
195,702,3088,5160,615,195,35
195,703,2341,5160,35,195,35
195,704,3810,5160,1860,195,35
195,705,3183,5160,985,195,35
195,706,2515,5160,1495,195,35
195,707,3184,5160,620,195,35
195,708,2913,4285,2235,195,35
195,709,3176,5160,1285,195,35
195,710,3175,5160,635,195,35
195,711,3088,5160,410,195,35
195,712,3166,5160,235,195,35
195,713,3453,5145,985,195,35
195,714,2355,4275,235,195,35
195,715,3373,5160,620,195,35
195,716,2610,5160,615,195,35
195,717,2183,3335,110,195,35
195,718,3541,5155,635,195,35
195,719,3263,5150,620,195,35
195,720,2982,4635,1490,195,35
195,721,3611,5145,1510,195,35
195,722,2516,5160,620,195,35
195,723,3088,5145,1510,195,35
195,724,3738,5160,2235,195,35
195,725,2975,5160,615,195,35
195,726,2365,5160,615,195,35
195,727,3182,4285,1490,195,35
195,728,2706,4285,620,195,35
195,729,2723,5160,110,195,35
195,730,3618,5160,1935,195,35
195,731,2731,5160,410,195,35
195,732,1913,3335,35,195,35
195,733,2541,4285,110,195,35
195,734,2913,4285,2235,195,35
195,735,3350,5160,615,195,35
195,736,2819,4285,635,195,35
195,737,2341,4285,110,195,35
195,738,3611,5160,1110,195,35
195,739,2436,3335,615,195,35
195,740,2516,3335,235,195,35
195,741,2610,5160,625,195,35
195,742,2968,5160,910,195,35
195,743,2793,5160,615,195,35
195,744,3000,4060,1490,195,35
195,745,2445,5160,410,195,35
195,746,3088,5160,615,195,35
195,747,3819,5160,635,195,35
195,748,2523,4285,985,195,35
195,749,2801,5160,620,195,35
195,750,2697,5160,1510,195,35
195,751,2802,5160,635,195,35
195,752,2453,4285,620,195,35
195,753,2810,5160,615,195,35
195,754,2540,5160,615,195,35
195,755,2547,5160,110,195,35
195,756,3064,5160,1505,195,35
195,757,2442,5160,235,195,35
195,758,2705,4285,235,195,35
195,759,2522,3335,235,195,35
195,760,2263,4935,35,195,35
195,761,2721,5150,635,195,35
195,762,3358,5160,635,195,35
195,763,3255,5160,1510,195,35
195,764,2825,4285,625,195,35
195,765,2895,5150,1490,195,35
195,766,3165,4275,2060,195,35
195,767,3080,5160,635,195,35
195,768,2819,4285,635,195,35
195,769,2435,4760,35,195,35
195,770,2088,3335,630,195,35
195,771,2610,5160,625,195,35
195,772,2818,5160,615,195,35
195,773,2975,5160,615,195,35
195,774,2705,5160,635,195,35
195,775,2253,4760,635,195,35
195,776,3063,5160,630,195,35
195,777,2453,5160,110,195,35
195,778,3166,5145,2445,195,35
195,779,2793,5160,620,195,35
195,780,2731,4285,620,195,35
195,781,2530,4265,635,195,35
195,782,2530,5160,615,195,35
195,783,2636,5160,110,195,35
195,784,2801,5160,1110,195,35
195,785,1896,4265,110,195,35
195,786,2628,5160,410,195,35
195,787,2636,5160,620,195,35
195,788,2887,5140,635,195,35
195,789,2621,3335,625,195,35
195,790,2533,3335,635,195,35
195,791,2515,5160,35,195,35
195,792,2628,5160,110,195,35
195,793,3253,5160,620,195,35
195,794,2618,4285,635,195,35
195,795,2723,5160,410,195,35
195,796,3792,5160,35,195,35
195,797,2279,4060,110,195,35
195,798,2524,4285,35,195,35
195,799,3000,5160,615,195,35
195,800,2808,4635,620,195,35
195,801,3261,5160,635,195,35
195,802,3070,4285,1510,195,35
195,803,2808,5150,635,195,35
195,804,2731,4935,35,195,35
195,805,2887,5160,635,195,35
195,806,1826,3335,110,195,35
195,807,2629,5160,635,195,35
195,808,2461,4060,620,195,35
195,809,2271,5160,410,195,35
195,810,2825,5160,635,195,35
195,811,3453,5160,410,195,35
195,812,2618,4760,625,195,35
195,813,2976,5145,635,195,35
195,814,3150,5150,35,195,35
195,815,2428,5160,625,195,35
195,816,3062,4285,1490,195,35
195,817,2906,5145,630,195,35
195,818,2355,4265,110,195,35
195,819,2730,4285,110,195,35
195,820,3347,5160,2060,195,35
195,821,3071,5160,635,195,35
195,822,2722,5160,410,195,35
195,823,2698,5160,620,195,35
195,824,3270,4935,1495,195,35
195,825,3001,4635,1490,195,35
195,826,3000,4635,1490,195,35
195,827,3071,4265,1495,195,35
195,828,3088,5160,635,195,35
195,829,2899,5160,620,195,35
195,830,3730,5160,1490,195,35
195,831,3089,5160,1285,195,35
195,832,2705,5145,110,195,35
195,833,2826,4285,620,195,35
195,834,2801,5145,620,195,35
195,835,2628,5160,35,195,35
195,836,2467,4285,615,195,35
195,837,3096,5155,620,195,35
195,838,3158,5160,235,195,35
195,839,2253,4280,615,195,35
195,840,2618,5160,635,195,35
195,841,2278,5160,110,195,35
195,842,3081,4935,630,195,35
195,843,2724,5160,620,195,35
195,844,2801,4285,635,195,35
195,845,3523,5145,635,195,35
195,846,2604,5160,635,195,35
195,847,2628,5145,410,195,35
195,848,3358,5160,635,195,35
195,849,2800,5150,615,195,35
195,850,2913,5145,410,195,35
195,851,3636,5160,635,195,35
195,852,3096,5145,635,195,35
195,853,3359,5160,2445,195,35
195,854,3088,4280,2445,195,35
195,855,2808,5160,1935,195,35
